Shift (ppm),Intensity
7.800460361786826,-0.0005631779786199
7.8014132255034525,0.0005356576875783
7.802366089220087,-0.0015879508573561
7.803318952936721,-0.0005663110641762
7.804271816653355,-0.0002867115836124
7.805224680369989,0.0017001082887873
7.806177544086616,0.0023351695854216
7.80713040780325,-0.0022666484583169
7.808083271519884,0.001435765530914
7.809036135236518,-0.0014519152464345
7.809988998953145,-0.001133415964432
7.810941862669779,-0.0017763692885637
7.811894726386413,-0.0018944658804684
7.812847590103047,-0.0008738858159631
7.813800453819681,0.0018635827582329
7.814753317536308,-0.0021744621917605
7.815706181252942,0.001014393987134
7.816659044969576,-0.0018492292147129
7.81761190868621,-0.0030644310172647
7.818564772402844,8.0199806689e-06
7.819517636119471,0.0013979634968563
7.820470499836105,0.0001717774866847
7.821423363552739,0.0007552513270638
7.822376227269373,-0.0005483633722178
7.823329090986007,-1.6064539067e-06
7.824281954702634,-0.0010890549747273
7.825234818419268,0.0015865273308008
7.826187682135902,-0.000997804920189
7.827140545852536,-0.0011290871771052
7.828093409569163,-0.0059920651838183
7.829046273285797,0.0002603203756734
7.829999137002431,-0.0011515717487782
7.830952000719066,0.0001392379199387
7.8319048644357,-0.0014798714546486
7.832857728152327,0.0022932686842978
7.833810591868961,-0.0010098008206114
7.834763455585595,-0.0015158762689679
7.835716319302229,-6.14248783676e-05
7.836669183018863,0.0014434750191867
7.83762204673549,0.0011337687028571
7.838574910452124,-0.0002700232435017
7.839527774168758,0.0014937637606635
7.840480637885392,0.0003862270677927
7.841433501602026,0.0013267733156681
7.842386365318653,5.12564474774e-05
7.843339229035287,-0.0003011754597537
7.844292092751921,0.0047190096229314
7.845244956468555,0.0024452423676848
7.846197820185189,-0.0004447384562809
7.847150683901816,0.0023586829192936
7.84810354761845,0.0025438072625547
7.849056411335084,9.6755749837e-05
7.850009275051718,0.0015203453367576
7.850962138768345,0.0007008179090917
7.851915002484979,0.0014694989658892
7.852867866201613,-0.0033128163777291
7.853820729918247,-0.0003600251220632
7.8547735936348815,-0.0034467056393623
7.855726457351508,-0.0007806085632182
7.8566793210681425,-0.0008563493611291
7.857632184784776,-0.0030292535666376
7.858585048501411,-0.0003008696949109
7.859537912218045,0.0015762345865368
7.860490775934672,-0.0024054492823779
7.861443639651306,-0.0001380967005388
7.86239650336794,-0.0001115550767281
7.863349367084574,-0.0003758048696909
7.864302230801208,-0.0013954165624454
7.865255094517835,-0.0015080799348652
7.866207958234469,-6.36771801509e-05
7.867160821951103,-0.0019480513874441
7.868113685667737,0.0014224025653675
7.869066549384364,0.0003757043450605
7.870019413100998,0.0002391295565757
7.870972276817632,-0.0011391915613785
7.871925140534266,-0.0002789324207697
7.8728780042509,0.0022479908075183
7.873830867967527,-0.0010567990830168
7.874783731684161,-0.0006474739057011
7.875736595400795,0.0024577844887971
7.876689459117429,0.0027749710716307
7.877642322834063,-0.000315548852086
7.87859518655069,-0.0014252018881961
7.879548050267324,0.0023228751961141
7.880500913983958,0.0014811550499871
7.881453777700592,-0.0035669552162289
7.882406641417226,0.0020871895831078
7.883359505133853,0.0017833246383816
7.884312368850487,-0.0022850844543427
7.8852652325671215,-0.0019333097152411
7.886218096283756,0.0019854446873068
7.8871709600003825,0.0003724418638739
7.888123823717017,-0.0001587284205015
7.889076687433651,0.000706274411641
7.890029551150285,-0.0002962177968584
7.890982414866919,-0.000811395002529
7.891935278583546,-0.0010232793865725
7.89288814230018,0.0020148502662777
7.893841006016814,0.0036762568634003
7.894793869733448,0.0009158970788121
7.895746733450082,-0.0015825979644432
7.896699597166709,0.0007376500288955
7.897652460883343,-0.0024571574758738
7.898605324599977,-0.0015118934679776
7.899558188316611,0.0019449341343715
7.900511052033245,0.0028707105666399
7.901463915749872,0.000848414376378
7.902416779466506,-0.002608765149489
7.90336964318314,-0.0009800239931792
7.904322506899774,0.0005161046283319
7.905275370616401,0.0019689588807523
7.906228234333035,-0.0033086591865867
7.907181098049669,-0.0011751104611903
7.908133961766303,0.0002287835814058
7.909086825482937,0.0010263518197461
7.910039689199564,0.0023603907320648
7.910992552916198,-0.0011503845453262
7.911945416632832,-0.0012551198014989
7.912898280349466,-0.0007622793200425
7.913851144066101,0.0020998788531869
7.914804007782727,0.0043669771403074
7.915756871499362,0.0008791409782133
7.916709735215996,0.0016444359207525
7.91766259893263,0.0022746461909264
7.918615462649264,-0.0030812532640993
7.919568326365891,-0.0021270590368658
7.920521190082525,-0.0043977699242532
7.921474053799159,-0.0008425625273957
7.922426917515793,-0.0028144784737378
7.923379781232427,0.0014525373699143
7.924332644949054,0.0012383244466036
7.925285508665688,0.0008582847076468
7.926238372382322,0.0012045194162055
7.927191236098956,-0.001101515837945
7.928144099815583,5.01311333209e-05
7.929096963532217,-0.0035403086803853
7.930049827248851,-0.0001662626891629
7.931002690965485,-0.0005754937883466
7.931955554682119,0.0011725916992872
7.932908418398746,0.0035416786558926
7.93386128211538,0.0010491888970136
7.934814145832014,-0.0001841605990193
7.935767009548648,0.000485347904032
7.936719873265282,0.0021185998339205
7.937672736981909,2.61474051512e-05
7.938625600698543,-0.0007717427797615
7.9395784644151775,0.0026824350934475
7.9405313281318115,-0.000333861564286
7.941484191848446,0.0003009927459061
7.942437055565072,0.0032964593265205
7.943389919281707,-0.0027540640439838
7.944342782998341,-0.001616345369257
7.945295646714975,-0.0013222733978182
7.946248510431602,0.0010130447335541
7.947201374148236,-0.001825327752158
7.94815423786487,-0.0027495310641825
7.949107101581504,-0.0037145214155316
7.950059965298138,-0.0014850915176793
7.951012829014765,0.000120612734463
7.951965692731399,0.0011489789467304
7.952918556448033,0.0035368811804801
7.953871420164667,0.0011527779279276
7.954824283881301,-0.0032619179692119
7.955777147597928,-0.0027063882444053
7.956730011314562,0.0012311047175899
7.957682875031196,-0.0018000237178057
7.95863573874783,-0.0004901675274595
7.959588602464464,-4.05469654651e-05
7.960541466181091,-0.0015215357998386
7.961494329897725,-0.0005912941414862
7.962447193614359,-0.0005957505782134
7.963400057330993,-0.000728381157387
7.96435292104762,0.0014628650387749
7.965305784764254,0.000244632770773
7.966258648480888,3.84904124075e-05
7.967211512197522,-0.0008069491013884
7.9681643759141565,0.0016897520981729
7.969117239630783,-0.0007121644448488
7.9700701033474175,0.0003285811108071
7.971022967064052,0.0043947449885308
7.971975830780686,0.0036121951416134
7.97292869449732,-0.0018621090566739
7.973881558213947,-0.0005280097248032
7.974834421930581,-0.0016736410325393
7.975787285647215,-0.0004965913831256
7.976740149363849,0.0017176771070808
7.977693013080483,-0.0013054369483143
7.97864587679711,0.0017401492223143
7.979598740513744,-0.0007690268685109
7.980551604230378,0.0032323831692337
7.981504467947012,-0.000471934035886
7.982457331663639,0.0014206618070602
7.983410195380273,-0.00520861428231
7.984363059096907,0.0028776798862963
7.985315922813541,0.0001316755806328
7.986268786530175,0.0018299533985555
7.987221650246802,-0.0014394904719665
7.988174513963436,-0.0036798187065869
7.98912737768007,-0.0027355053462088
7.990080241396704,-0.0011809701099991
7.991033105113338,-0.0016044324729591
7.991985968829965,0.0007635523797944
7.992938832546599,-0.001245989697054
7.993891696263233,-0.0008105649612843
7.994844559979867,-0.0035398476757109
7.995797423696501,0.0023527219891548
7.996750287413128,-0.0041900393553078
7.997703151129762,-0.002007380593568
7.9986560148463965,-0.0017451227176934
7.999608878563031,-0.001390368444845
8.000561742279658,-0.0035533336922526
8.001514605996292,-2.87663206108e-05
8.002467469712926,-0.0042143859900534
8.00342033342956,0.0012393991928547
8.004373197146194,0.0034924007486552
8.00532606086282,-0.0002825095725711
8.006278924579455,0.0009328555897809
8.007231788296089,-0.0013249448966234
8.008184652012723,-0.0035531632602214
8.009137515729357,-0.0049707097932696
8.010090379445984,-0.0005135505343787
8.011043243162618,-0.0024244515225291
8.011996106879252,-0.0008228274527937
8.012948970595886,0.0003529419773258
8.01390183431252,0.0007776530692353
8.014854698029147,-0.000753461907152
8.015807561745781,-0.0009498302824795
8.016760425462415,-0.0030080997385084
8.01771328917905,-0.0019722604192793
8.018666152895683,0.0025393408723175
8.01961901661231,0.0008089781040325
8.020571880328944,0.0022448750678449
8.021524744045578,-0.001831853762269
8.022477607762212,0.0005084199947305
8.02343047147884,-0.0008791700820438
8.024383335195473,-0.0021906364709138
8.025336198912107,-0.0018545789644122
8.026289062628742,-0.0003304961137473
8.027241926345376,-0.0007730144425295
8.028194790062003,-0.0024173641577363
8.029147653778637,-0.0018715290352702
8.03010051749527,-0.0018758256919682
8.031053381211905,2.8535416731e-06
8.032006244928539,0.0001168403978226
8.032959108645166,-0.0007539311191067
8.0339119723618,-0.0013659925898537
8.034864836078434,-0.0023001909721642
8.035817699795068,-0.0004289944190531
8.036770563511702,0.0007937519112601
8.037723427228329,-0.0008440880919806
8.038676290944963,-0.0012589748948812
8.039629154661597,-0.0009826390305534
8.040582018378231,-0.0030485051684081
8.041534882094858,-0.0009435445535928
8.042487745811492,-0.0024281924124807
8.043440609528126,-0.0009169207187369
8.04439347324476,-0.0004233838699292
8.045346336961394,-0.0004610631731338
8.046299200678021,0.0002054639480775
8.047252064394655,0.0001824003265937
8.04820492811129,-0.0028745078016072
8.049157791827923,-0.0004746096383314
8.050110655544557,-0.0014099746476858
8.051063519261184,0.0001661291898926
8.052016382977818,-0.0008813320891931
8.052969246694452,-0.0016832526307553
8.053922110411087,0.0012600983027368
8.05487497412772,-0.0002666774089448
8.055827837844348,-0.0003709651064127
8.056780701560982,-0.0025718612596392
8.057733565277616,-0.0018348436569795
8.05868642899425,0.0016502116341143
8.059639292710877,0.0019542358350008
8.06059215642751,-0.0018105746712535
8.061545020144145,0.0013200476532801
8.062497883860779,0.0024165268987417
8.063450747577413,-0.0010050745913758
8.06440361129404,0.0007999203517101
8.065356475010674,0.0017763663781806
8.066309338727308,-0.0016250896733254
8.067262202443942,-0.0001781031460268
8.068215066160576,-0.0001246317551704
8.069167929877203,-0.0003704722621478
8.070120793593837,0.0012273187749087
8.071073657310471,0.0024011174682527
8.072026521027105,-0.0005668889498338
8.07297938474374,-0.0022693774662911
8.073932248460366,0.0004533693427219
8.074885112177,0.0012483478058129
8.075837975893634,-0.0009991889819502
8.076790839610268,-0.0008299233741126
8.077743703326895,-0.0006650249706581
8.07869656704353,-0.000229107638006
8.079649430760163,-0.000827262236271
8.080602294476797,0.0016821372555568
8.081555158193432,-0.0022502415813505
8.082508021910058,-0.0007832665578462
8.083460885626693,-0.0027544051408767
8.084413749343327,-0.0009003973100334
8.08536661305996,-0.0004250928468536
8.086319476776595,0.0015707592247053
8.087272340493222,0.0021191064734011
8.088225204209856,-0.0020693631377071
8.08917806792649,-0.0022804387845098
8.090130931643124,-0.0008860550587996
8.091083795359758,-0.0005943906144239
8.092036659076385,-7.78405883465e-05
8.092989522793019,-0.0003546568914316
8.093942386509653,-0.0020553821232169
8.094895250226287,0.0013180505484342
8.095848113942921,-0.0040079532191157
8.096800977659548,0.0022026228252798
8.097753841376182,0.0014958566753193
8.098706705092816,-0.0009662202792242
8.09965956880945,-0.0018151446711272
8.100612432526077,0.0001528515858808
8.101565296242711,-0.0006840049172751
8.102518159959345,0.0017827820265665
8.10347102367598,0.0009913634276017
8.104423887392613,-0.0028147872071713
8.10537675110924,-0.0014355662278831
8.106329614825874,-0.0020019796211272
8.107282478542508,-0.0019326026085764
8.108235342259142,-0.0032141050323843
8.109188205975776,0.0013524012174457
8.110141069692403,-0.000908663496375
8.111093933409038,-0.0012093157274648
8.112046797125672,-0.0013850027462467
8.112999660842306,-0.0016131565207615
8.11395252455894,-0.0025402272585779
8.114905388275567,0.0015398816904053
8.1158582519922,-0.000968970474787
8.116811115708835,-0.0008241648320108
8.117763979425469,-0.0003357889945618
8.118716843142096,-0.0040620141662657
8.11966970685873,-0.0005093729123473
8.120622570575364,-0.0015272353775799
8.121575434291998,0.0003482071042526
8.122528298008632,-0.0024936071131378
8.123481161725259,-0.0013474685838446
8.124434025441893,-0.0035319332964718
8.125386889158527,0.0013980221701785
8.126339752875161,-0.0006532128900289
8.127292616591795,-0.001446446403861
8.128245480308422,-0.0026676496490836
8.129198344025056,-0.0022942323703318
8.13015120774169,0.0005313891451805
8.131104071458324,-0.0046648154966533
8.132056935174958,0.0003172427532263
8.133009798891585,-0.0031461757607758
8.13396266260822,-0.0010547216515988
8.134915526324853,-0.0002305080706719
8.135868390041487,-0.0011909420136362
8.136821253758114,0.0004684441664721
8.137774117474748,0.0005103179137222
8.138726981191382,0.0024162342306226
8.139679844908017,0.0001758344878908
8.14063270862465,-0.0005123745067976
8.141585572341278,-0.0026117651723325
8.142538436057912,-0.0021699427161365
8.143491299774546,0.0023772022686898
8.14444416349118,-0.0016534107271581
8.145397027207814,-0.000579111976549
8.14634989092444,-0.0008338026818819
8.147302754641075,-0.0042637004517018
8.148255618357709,-0.0015529987867921
8.149208482074343,0.0004813371924683
8.150161345790977,-0.001141344429925
8.151114209507604,0.0012512255925685
8.152067073224238,-0.0030424664728343
8.153019936940872,-0.0025917228776961
8.153972800657506,-0.0008163187885656
8.154925664374133,0.0024302981328219
8.155878528090767,-0.0004487291444092
8.156831391807401,-0.0007470915443263
8.157784255524035,-0.000429997628089
8.15873711924067,0.0013517081970348
8.159689982957296,-0.0007959805079735
8.16064284667393,-0.0022331948857754
8.161595710390564,-0.0011840378865599
8.162548574107198,0.002253521233797
8.163501437823832,0.0006358980899676
8.16445430154046,-0.002043112181127
8.165407165257093,0.0006326313596218
8.166360028973727,-0.0008076367666944
8.167312892690362,0.0012130507966503
8.168265756406996,0.0003108705859631
8.169218620123623,0.0023658336140215
8.170171483840257,0.0026623085141181
8.17112434755689,-0.0003710509336087
8.172077211273525,-0.0022627240978181
8.173030074990159,-0.0015293112955987
8.173982938706786,0.0001050838181981
8.17493580242342,-0.0022131039295345
8.175888666140054,-0.0020256808493286
8.176841529856688,-5.02694347233e-05
8.177794393573315,0.0021554611157625
8.178747257289949,0.0009289475274272
8.179700121006583,-1.02660587799e-05
8.180652984723217,0.0037417199928313
8.181605848439851,-0.0021094535477459
8.182558712156478,0.0008204319165088
8.183511575873112,-0.0005826423875987
8.184464439589746,-0.002381287747994
8.18541730330638,-0.0028052909765392
8.186370167023014,0.0018513138638809
8.187323030739641,-0.0005155713297426
8.188275894456275,-0.0001909796992549
8.18922875817291,-0.0013292713556438
8.190181621889543,0.00108237657696
8.191134485606177,0.0010800219606608
8.192087349322804,-0.0027617637533694
8.193040213039438,-0.0004803914343938
8.193993076756072,-0.0005572426598519
8.194945940472707,-0.0022028384264558
8.195898804189333,0.0010877938475459
8.196851667905968,-0.0014216389972716
8.197804531622602,0.0037404657341539
8.198757395339236,0.0002410267916275
8.19971025905587,0.0026838334742933
8.200663122772497,3.50933041772e-05
8.20161598648913,-0.0001758840808179
8.202568850205765,-0.0007244918379001
8.203521713922399,0.0002078031684504
8.204474577639033,0.0011821552179753
8.20542744135566,0.0025488873943686
8.206380305072294,0.0022619538940489
8.207333168788928,-0.0020531944464892
8.208286032505562,-0.0013579747173935
8.209238896222196,0.0036904807202517
8.210191759938823,0.001346984761767
8.211144623655457,0.0012859910493716
8.212097487372091,-0.0006569917895831
8.213050351088725,0.0009308070293627
8.214003214805352,-0.0031724495347589
8.214956078521986,0.0011005061678588
8.21590894223862,0.0020387440454214
8.216861805955254,-0.0007933652377687
8.217814669671888,-0.0002273306454299
8.218767533388515,0.0029391201678663
8.21972039710515,0.001405463553965
8.220673260821783,-0.0018423403380438
8.221626124538417,-0.0017658334691077
8.222578988255052,0.0003073651751037
8.223531851971678,0.0008171288645826
8.224484715688313,0.0024386479053646
8.225437579404947,0.0018126150825992
8.22639044312158,0.0023162302095443
8.227343306838215,-0.0019861219916492
8.228296170554842,-0.0001186315785162
8.229249034271476,0.0011484666028991
8.23020189798811,0.0019344891188666
8.231154761704744,-0.0018294993788003
8.23210762542137,9.72448251559e-05
8.233060489138005,-0.0008299558539874
8.234013352854639,0.0003200418432243
8.234966216571273,0.0033018444664776
8.235919080287907,0.001417759922333
8.236871944004534,0.0028515739832073
8.237824807721168,-0.0018914272077381
8.238777671437802,0.0010923562804237
8.239730535154436,0.0002132078661816
8.24068339887107,0.0002184505719924
8.241636262587697,0.0025561247020959
8.242589126304331,0.0009470958611927
8.243541990020965,-4.66313795186e-05
8.2444948537376,0.0029397101607173
8.245447717454233,0.0011763386428356
8.24640058117086,0.0013089433778077
8.247353444887494,0.000363689585356
8.248306308604128,-0.0021979652810841
8.249259172320762,0.0014104897854849
8.25021203603739,0.0015984064666554
8.251164899754023,0.0018693096935749
8.252117763470658,0.0015313741751015
8.253070627187292,0.0027323802933096
8.254023490903926,-0.000862902845256
8.254976354620553,-0.0001335592532996
8.255929218337187,0.0013374775880947
8.25688208205382,-0.0018102100584656
8.257834945770455,-0.0033466562163084
8.258787809487089,0.0024382413830608
8.259740673203716,0.0021264858078211
8.26069353692035,0.0012258009519428
8.261646400636984,0.0046235700137913
8.262599264353618,0.0013947692932561
8.263552128070252,-0.0023436893243342
8.264504991786879,-0.0002471439656801
8.265457855503513,-0.0014101747656241
8.266410719220147,-0.0003813217335846
8.267363582936781,0.0017292483244091
8.268316446653415,-0.0002492853964213
8.269269310370042,-0.0027907739859074
8.270222174086676,-0.001303035300225
8.27117503780331,-0.0029517605435103
8.272127901519944,-0.0021066488698124
8.273080765236571,-0.0001565364946145
8.274033628953205,-0.0033429951872676
8.27498649266984,0.0017287718364968
8.275939356386473,-0.0002323357039131
8.276892220103107,-0.0009924955666065
8.277845083819734,-9.5640880317e-06
8.278797947536368,0.00144452706445
8.279750811253002,-0.0005273429560475
8.280703674969637,0.0001466354297008
8.28165653868627,-0.000583732384257
8.282609402402898,0.0040373159572482
8.283562266119532,0.001517359749414
8.284515129836166,0.0039760279469192
8.2854679935528,0.0054403697140514
8.286420857269434,-0.0024620248004794
8.28737372098606,0.0016018933383747
8.288326584702695,-1.17745858005e-05
8.289279448419329,0.0008509699837304
8.290232312135963,-0.002976419404149
8.29118517585259,0.0027138518635183
8.292138039569224,0.0013548887800425
8.293090903285858,0.0011414432665333
8.294043767002492,-0.0014628217322751
8.294996630719126,-0.0013444633223116
8.295949494435753,0.0010423350613564
8.296902358152387,0.0006946088396944
8.297855221869021,-0.0005987362819723
8.298808085585655,0.0031417324207723
8.29976094930229,-0.0024088460486382
8.300713813018916,5.0408343668e-05
8.30166667673555,-0.0009350831387564
8.302619540452184,-0.0009630185668356
8.303572404168818,-0.0019658459350466
8.304525267885452,-0.0034674594644457
8.30547813160208,0.0032531612087041
8.306430995318713,0.0002099516714224
8.307383859035347,-0.0012004532618448
8.308336722751982,-0.0017576994141563
8.309289586468608,4.52566091553e-05
8.310242450185243,0.0026289534289389
8.311195313901877,0.0004344479821156
8.31214817761851,0.0014193367678672
8.313101041335145,0.0019561361987143
8.314053905051772,0.0014069557655602
8.315006768768406,3.57268545485e-05
8.31595963248504,0.0008265437791123
8.316912496201674,-0.0007422415073961
8.317865359918308,0.0021537055727094
8.318818223634935,-0.0011594527168199
8.319771087351569,-0.0002440315292915
8.320723951068203,0.000673673057463
8.321676814784837,0.0022015650756657
8.322629678501471,0.0020930455066263
8.323582542218098,0.0009044202161021
8.324535405934732,-0.0034821741282939
8.325488269651366,0.0020015938207507
8.326441133368,0.000898543104995
8.327393997084627,-0.0001078489731298
8.328346860801261,-0.0004081075021531
8.329299724517895,0.0031170195434242
8.33025258823453,-0.0014381088549271
8.331205451951163,9.4384895419e-06
8.33215831566779,-0.0004237293906044
8.333111179384424,-0.0031279681716114
8.334064043101058,0.0022156373597681
8.335016906817692,-0.0011845043627545
8.335969770534327,-0.0006483392207883
8.336922634250953,-0.0017039217054843
8.337875497967588,0.0037665998097509
8.338828361684222,0.0010493393056094
8.339781225400856,-0.0012588534737005
8.34073408911749,-0.0022305923048406
8.341686952834117,-0.0006726438296027
8.34263981655075,0.0008758109761402
8.343592680267385,0.0040032640099525
8.344545543984019,0.0014139333507046
8.345498407700653,0.0029926379211246
8.34645127141728,-0.0004159719974268
8.347404135133914,0.0022544090170413
8.348356998850548,-0.0030470157507807
8.349309862567182,-0.0009512159158475
8.350262726283809,0.0010412855772301
8.351215590000443,0.0005544258747249
8.352168453717077,0.0004217119712848
8.353121317433711,-0.0019083172082901
8.354074181150345,0.0017334413714706
8.355027044866972,-1.45043950396e-05
8.355979908583606,-0.0009292781469412
8.35693277230024,-4.56717425549e-05
8.357885636016874,-0.0011956325033679
8.358838499733508,-0.0008061526459641
8.359791363450135,-0.0007850047550164
8.36074422716677,0.000600830593612
8.361697090883403,-0.0009250335860997
8.362649954600037,-0.0024729955475777
8.363602818316672,-0.0024409140460193
8.364555682033298,-0.0002562479348853
8.365508545749933,-0.0016783836763352
8.366461409466567,-0.0010339197469875
8.3674142731832,-0.0002905995352193
8.368367136899828,-3.74841838493e-05
8.369320000616462,-0.0008209256920963
8.370272864333096,0.0015106390928849
8.37122572804973,0.0019438016461208
8.372178591766364,-0.0019976485054939
8.37313145548299,-0.0019252644851803
8.374084319199625,-0.0002830772136803
8.375037182916259,-0.0018954998813569
8.375990046632893,0.0018609680701047
8.376942910349527,0.0009745131828822
8.377895774066154,0.0023074781056493
8.378848637782788,-0.0005542540457099
8.379801501499422,-0.0013288770569488
8.380754365216056,-0.0006924169138073
8.38170722893269,-0.0022286241874098
8.382660092649317,-0.001276001217775
8.383612956365951,-0.0007057088077999
8.384565820082585,-0.0016355382977053
8.38551868379922,-0.0006993756396695
8.386471547515846,-0.0012756728101521
8.38742441123248,0.0002384026447543
8.388377274949114,-0.0018562524346634
8.389330138665748,-0.0005372922169044
8.390283002382382,-0.0019161927048116
8.39123586609901,-9.77880554273e-05
8.392188729815643,-0.0007239470724016
8.393141593532278,0.0012469721259549
8.394094457248912,-5.77119171794e-05
8.395047320965546,0.0031116721220314
8.396000184682173,-0.0032244517933577
8.396953048398807,0.0010750313522294
8.39790591211544,-0.0015730002196505
8.398858775832075,0.0047539542429149
8.399811639548709,-0.0014617055421695
8.400764503265336,-0.001730399322696
8.40171736698197,-0.0017460687085986
8.402670230698604,0.0016823033802211
8.403623094415238,-0.0023219308350235
8.404575958131865,-0.0017416683258488
8.405528821848499,0.0014896035427227
8.406481685565133,0.0001384706411045
8.407434549281767,0.0025639925152063
8.408387412998401,4.71576640848e-05
8.409340276715028,0.0005851816385984
8.410293140431662,-0.0015797646483406
8.411246004148296,-0.0001313519314862
8.41219886786493,-0.0028959903866052
8.413151731581564,0.0022020179312676
8.414104595298191,-0.0024968974757939
8.415057459014825,-0.0021801784168928
8.41601032273146,0.0002878658706322
8.416963186448093,0.0017420217627659
8.417916050164727,-0.0011172185186296
8.418868913881354,-0.0022207219153642
8.419821777597988,-0.0013884833315387
8.420774641314622,-0.0013311919756233
8.421727505031257,-0.0014082303969189
8.422680368747884,-0.0021944767795503
8.423633232464518,0.0001600171235622
8.424586096181152,0.0021490904036909
8.425538959897786,-0.003113693324849
8.42649182361442,-0.0036987189669162
8.427444687331047,-0.0023750751279294
8.42839755104768,-0.0020045901183038
8.429350414764315,-0.0003566574596334
8.430303278480949,-0.000891575589776
8.431256142197583,-0.0028138512279838
8.43220900591421,0.0019103707745671
8.433161869630844,-0.0035004026722162
8.434114733347478,0.0010528007987886
8.435067597064112,-0.0032533302437514
8.436020460780746,-0.0005672454717569
8.436973324497373,-0.0039502847939729
8.437926188214007,-0.0015358363743871
8.438879051930641,-0.0006466477643698
8.439831915647275,0.0001004222140181
8.44078477936391,-0.0022731460630893
8.441737643080536,-0.0005695775034837
8.44269050679717,0.000854504702147
8.443643370513804,0.0002487774472683
8.444596234230438,-7.84884614404e-05
8.445549097947065,-0.0006371297640725
8.4465019616637,-0.0036351119633764
8.447454825380333,0.0018167033558711
8.448407689096967,0.0019378184806555
8.449360552813602,0.0009254596079699
8.450313416530228,-0.000607467838563
8.451266280246863,-0.0030379509553313
8.452219143963497,-0.0026966978330165
8.45317200768013,-0.0021280017681419
8.454124871396765,0.0013254802906885
8.455077735113392,-0.0008770764106884
8.456030598830026,0.0014478967059403
8.45698346254666,-0.0027489801868796
8.457936326263294,-0.000409889180446
8.458889189979928,0.000217007836909
8.459842053696555,-8.80220031831e-05
8.460794917413189,-0.0002869584714062
8.461747781129823,0.0022335124667733
8.462700644846457,-0.0009222079534083
8.463653508563084,0.0020179727580398
8.464606372279718,-0.0003233122406527
8.465559235996352,0.0018530172528699
8.466512099712986,0.0013932320289313
8.46746496342962,-0.0011435403721407
8.468417827146247,-0.0012425514869391
8.469370690862881,-0.0009159783367067
8.470323554579515,-0.0020467573776841
8.47127641829615,0.001493090763688
8.472229282012783,-0.0005147288320586
8.47318214572941,-0.0004953469033353
8.474135009446044,0.0003639920614659
8.475087873162678,0.0010580113157629
8.476040736879312,0.0002019276143983
8.476993600595947,-0.0013913779985159
8.477946464312573,-0.0001902436342788
8.478899328029208,0.0021495795808732
8.479852191745842,-0.0021498813293874
8.480805055462476,0.0008235679706558
8.481757919179103,0.0001452682045055
8.482710782895737,0.0009676871704868
8.48366364661237,0.0015086439670994
8.484616510329005,-0.0017198657151311
8.485569374045639,0.0013646179577335
8.486522237762266,0.0004529802536126
8.4874751014789,-0.0017032580217346
8.488427965195534,0.0001292304077651
8.489380828912168,0.0002152539382223
8.490333692628802,0.0027188726235181
8.491286556345429,-0.0010008858516812
8.492239420062063,-0.0030125752091407
8.493192283778697,-0.0020359845366328
8.494145147495331,-0.0003023905446752
8.495098011211965,-0.0001701831788523
8.496050874928592,-0.0024388742167502
8.497003738645226,-0.0008718437748029
8.49795660236186,-0.0032951533794403
8.498909466078494,-0.0002917490783147
8.499862329795121,-0.0048285019584
